"Region code","Region","Age","Sex","Population"
"16","Puglia","24","Males","23689"
"16","Puglia","24","Females","22187"
"16","Puglia","25","Total","47930"
"16","Puglia","25","Males","24690"
"16","Puglia","25","Females","23240"
"16","Puglia","26","Total","47021"
"16","Puglia","26","Males","24160"
"16","Puglia","26","Females","22861"
"16","Puglia","27","Total","46837"
"16","Puglia","27","Males","24111"
"16","Puglia","27","Females","22726"
"16","Puglia","28","Total","46194"
"16","Puglia","28","Males","23279"
"16","Puglia","28","Females","22915"
"16","Puglia","29","Total","47092"
"16","Puglia","29","Males","23948"
"16","Puglia","29","Females","23144"
"16","Puglia","30","Total","45936"
"16","Puglia","30","Males","23236"
"16","Puglia","30","Females","22700"
"16","Puglia","31","Total","45258"
"16","Puglia","31","Males","23019"
"16","Puglia","31","Females","22239"
"16","Puglia","32","Total","45202"
"16","Puglia","32","Males","22624"
"16","Puglia","32","Females","22578"
"16","Puglia","33","Total","46571"
"16","Puglia","33","Males","23117"
"16","Puglia","33","Females","23454"
"16","Puglia","34","Total","46835"
"16","Puglia","34","Males","23524"
"16","Puglia","34","Females","23311"
"16","Puglia","35","Total","48213"
"16","Puglia","35","Males","23853"
"16","Puglia","35","Females","24360"
"16","Puglia","36","Total","48831"
"16","Puglia","36","Males","24040"
"16","Puglia","36","Females","24791"
"16","Puglia","37","Total","50291"
"16","Puglia","37","Males","25042"
"16","Puglia","37","Females","25249"
"16","Puglia","38","Total","52855"
"16","Puglia","38","Males","26320"
"16","Puglia","38","Females","26535"
"16","Puglia","39","Total","54556"
"16","Puglia","39","Males","27215"
"16","Puglia","39","Females","27341"
"16","Puglia","40","Total","56840"
"16","Puglia","40","Males","28379"
"16","Puglia","40","Females","28461"
"16","Puglia","41","Total","58986"
"16","Puglia","41","Males","29229"
"16","Puglia","41","Females","29757"
"16","Puglia","42","Total","60543"
"16","Puglia","42","Males","30093"
"16","Puglia","42","Females","30450"
"16","Puglia","43","Total","62189"
"16","Puglia","43","Males","30490"
"16","Puglia","43","Females","31699"
"16","Puglia","44","Total","60170"
"16","Puglia","44","Males","29564"
"16","Puglia","44","Females","30606"
"16","Puglia","45","Total","59328"
"16","Puglia","45","Males","29243"
"16","Puglia","45","Females","30085"
"16","Puglia","46","Total","60721"
"16","Puglia","46","Males","29912"
"16","Puglia","46","Females","30809"
"16","Puglia","47","Total","60336"
"16","Puglia","47","Males","29695"
"16","Puglia","47","Females","30641"
"16","Puglia","48","Total","61909"
"16","Puglia","48","Males","30026"
"16","Puglia","48","Females","31883"
"16","Puglia","49","Total","62135"
"16","Puglia","49","Males","30154"
"16","Puglia","49","Females","31981"
"16","Puglia","50","Total","62861"
"16","Puglia","50","Males","30671"
"16","Puglia","50","Females","32190"
"16","Puglia","51","Total","63513"
"16","Puglia","51","Males","30905"
"16","Puglia","51","Females","32608"
"16","Puglia","52","Total","63382"
"16","Puglia","52","Males","30670"
"16","Puglia","52","Females","32712"
"16","Puglia","53","Total","64230"
"16","Puglia","53","Males","31155"
"16","Puglia","53","Females","33075"
"16","Puglia","54","Total","59790"
"16","Puglia","54","Males","28804"
"16","Puglia","54","Females","30986"
"16","Puglia","55","Total","58196"
"16","Puglia","55","Males","28042"
"16","Puglia","55","Females","30154"
"16","Puglia","56","Total","57604"
"16","Puglia","56","Males","27760"
"16","Puglia","56","Females","29844"
"16","Puglia","57","Total","56094"
"16","Puglia","57","Males","27087"
"16","Puglia","57","Females","29007"
"16","Puglia","58","Total","54714"
"16","Puglia","58","Males","26187"
"16","Puglia","58","Females","28527"
"16","Puglia","59","Total","51779"
"16","Puglia","59","Males","24462"
"16","Puglia","59","Females","27317"
"16","Puglia","60","Total","52478"
"16","Puglia","60","Males","25024"
"16","Puglia","60","Females","27454"
"16","Puglia","61","Total","51117"
"16","Puglia","61","Males","24324"
"16","Puglia","61","Females","26793"
"16","Puglia","62","Total","50492"
"16","Puglia","62","Males","24024"
"16","Puglia","62","Females","26468"
"16","Puglia","63","Total","49026"
"16","Puglia","63","Males","23478"
"16","Puglia","63","Females","25548"
"16","Puglia","64","Total","47368"
"16","Puglia","64","Males","22568"
"16","Puglia","64","Females","24800"
"16","Puglia","65","Total","45451"
"16","Puglia","65","Males","21632"
"16","Puglia","65","Females","23819"
"16","Puglia","66","Total","46906"
"16","Puglia","66","Males","22368"
"16","Puglia","66","Females","24538"
"16","Puglia","67","Total","48285"
"16","Puglia","67","Males","23033"
"16","Puglia","67","Females","25252"
"16","Puglia","68","Total","48082"
"16","Puglia","68","Males","22957"
"16","Puglia","68","Females","25125"
"16","Puglia","69","Total","50716"
"16","Puglia","69","Males","23969"
"16","Puglia","69","Females","26747"
"16","Puglia","70","Total","47465"
"16","Puglia","70","Males","22437"
"16","Puglia","70","Females","25028"
"16","Puglia","71","Total","46634"
"16","Puglia","71","Males","21762"
"16","Puglia","71","Females","24872"
"16","Puglia","72","Total","39187"
"16","Puglia","72","Males","18439"
"16","Puglia","72","Females","20748"
"16","Puglia","73","Total","35221"
"16","Puglia","73","Males","16274"
"16","Puglia","73","Females","18947"
"16","Puglia","74","Total","34870"
"16","Puglia","74","Males","16062"
"16","Puglia","74","Females","18808"
"16","Puglia","75","Total","35361"
"16","Puglia","75","Males","16188"
"16","Puglia","75","Females","19173"
"16","Puglia","76","Total","33204"
"16","Puglia","76","Males","15113"
"16","Puglia","76","Females","18091"
"16","Puglia","77","Total","35619"
"16","Puglia","77","Males","16044"
"16","Puglia","77","Females","19575"
"16","Puglia","78","Total","34649"
"16","Puglia","78","Males","15281"
"16","Puglia","78","Females","19368"
"16","Puglia","79","Total","32220"
"16","Puglia","79","Males","13981"
"16","Puglia","79","Females","18239"
"16","Puglia","80","Total","29930"
"16","Puglia","80","Males","12751"
"16","Puglia","80","Females","17179"
"16","Puglia","81","Total","27003"
"16","Puglia","81","Males","11333"
"16","Puglia","81","Females","15670"
"16","Puglia","82","Total","26288"
"16","Puglia","82","Males","10921"
"16","Puglia","82","Females","15367"
"16","Puglia","83","Total","24609"
"16","Puglia","83","Males","9896"
"16","Puglia","83","Females","14713"
"16","Puglia","84","Total","22292"
"16","Puglia","84","Males","8822"
"16","Puglia","84","Females","13470"
"16","Puglia","85","Total","20121"
"16","Puglia","85","Males","7736"
"16","Puglia","85","Females","12385"
"16","Puglia","86","Total","18426"
"16","Puglia","86","Males","6975"
"16","Puglia","86","Females","11451"
"16","Puglia","87","Total","17239"
"16","Puglia","87","Males","6289"
"16","Puglia","87","Females","10950"
"16","Puglia","88","Total","13980"
"16","Puglia","88","Males","4922"
"16","Puglia","88","Females","9058"
"16","Puglia","89","Total","12002"
"16","Puglia","89","Males","4049"
"16","Puglia","89","Females","7953"
"16","Puglia","90","Total","10298"
"16","Puglia","90","Males","3353"
"16","Puglia","90","Females","6945"
"16","Puglia","91","Total","8077"
"16","Puglia","91","Males","2512"
"16","Puglia","91","Females","5565"
"16","Puglia","92","Total","6365"
"16","Puglia","92","Males","1928"
"16","Puglia","92","Females","4437"
"16","Puglia","93","Total","4870"
"16","Puglia","93","Males","1460"
"16","Puglia","93","Females","3410"
"16","Puglia","94","Total","4002"
"16","Puglia","94","Males","1106"
"16","Puglia","94","Females","2896"
"16","Puglia","95","Total","2889"
"16","Puglia","95","Males","795"
"16","Puglia","95","Females","2094"
"16","Puglia","96","Total","2028"
"16","Puglia","96","Males","508"
"16","Puglia","96","Females","1520"
"16","Puglia","97","Total","1502"
"16","Puglia","97","Males","347"
"16","Puglia","97","Females","1155"
"16","Puglia","98","Total","711"
"16","Puglia","98","Males","161"
"16","Puglia","98","Females","550"
"16","Puglia","99","Total","421"
"16","Puglia","99","Males","102"
"16","Puglia","99","Females","319"
"16","Puglia","100 and over","Total","875"
"16","Puglia","100 and over","Males","172"
"16","Puglia","100 and over","Females","703"
"17","Basilicata","0","Total","3938"
"17","Basilicata","0","Males","2072"
"17","Basilicata","0","Females","1866"
"17","Basilicata","1","Total","3986"
"17","Basilicata","1","Males","2036"
"17","Basilicata","1","Females","1950"
"17","Basilicata","2","Total","4042"
"17","Basilicata","2","Males","2070"
"17","Basilicata","2","Females","1972"
"17","Basilicata","3","Total","4034"
"17","Basilicata","3","Males","2033"
"17","Basilicata","3","Females","2001"
"17","Basilicata","4","Total","4053"
"17","Basilicata","4","Males","2112"
"17","Basilicata","4","Females","1941"
"17","Basilicata","5","Total","4460"
"17","Basilicata","5","Males","2335"
"17","Basilicata","5","Females","2125"
"17","Basilicata","6","Total","4373"
"17","Basilicata","6","Males","2259"
"17","Basilicata","6","Females","2114"
"17","Basilicata","7","Total","4521"
"17","Basilicata","7","Males","2310"
"17","Basilicata","7","Females","2211"
"17","Basilicata","8","Total","4710"
"17","Basilicata","8","Males","2453"
"17","Basilicata","8","Females","2257"
"17","Basilicata","9","Total","4855"
"17","Basilicata","9","Males","2526"
"17","Basilicata","9","Females","2329"
"17","Basilicata","10","Total","4819"
"17","Basilicata","10","Males","2517"
"17","Basilicata","10","Females","2302"
"17","Basilicata","11","Total","4961"
"17","Basilicata","11","Males","2588"
"17","Basilicata","11","Females","2373"
"17","Basilicata","12","Total","4921"
"17","Basilicata","12","Males","2537"
"17","Basilicata","12","Females","2384"
"17","Basilicata","13","Total","5244"
"17","Basilicata","13","Males","2625"
"17","Basilicata","13","Females","2619"
"17","Basilicata","14","Total","5286"
"17","Basilicata","14","Males","2773"
"17","Basilicata","14","Females","2513"
"17","Basilicata","15","Total","5434"
"17","Basilicata","15","Males","2799"
"17","Basilicata","15","Females","2635"
"17","Basilicata","16","Total","5475"
"17","Basilicata","16","Males","2881"
"17","Basilicata","16","Females","2594"
"17","Basilicata","17","Total","5713"
"17","Basilicata","17","Males","3036"
"17","Basilicata","17","Females","2677"
"17","Basilicata","18","Total","5779"
"17","Basilicata","18","Males","3028"
"17","Basilicata","18","Females","2751"
"17","Basilicata","19","Total","5835"
"17","Basilicata","19","Males","3158"
"17","Basilicata","19","Females","2677"
"17","Basilicata","20","Total","5814"
"17","Basilicata","20","Males","3068"
"17","Basilicata","20","Females","2746"
"17","Basilicata","21","Total","5908"
"17","Basilicata","21","Males","3128"
"17","Basilicata","21","Females","2780"
"17","Basilicata","22","Total","5997"
"17","Basilicata","22","Males","3150"
"17","Basilicata","22","Females","2847"
"17","Basilicata","23","Total","6162"
"17","Basilicata","23","Males","3187"
"17","Basilicata","23","Females","2975"
"17","Basilicata","24","Total","6377"
"17","Basilicata","24","Males","3346"
"17","Basilicata","24","Females","3031"
"17","Basilicata","25","Total","6849"
"17","Basilicata","25","Males","3540"
"17","Basilicata","25","Females","3309"
"17","Basilicata","26","Total","6706"
"17","Basilicata","26","Males","3408"
"17","Basilicata","26","Females","3298"
"17","Basilicata","27","Total","6998"
"17","Basilicata","27","Males","3655"
"17","Basilicata","27","Females","3343"
"17","Basilicata","28","Total","6853"
"17","Basilicata","28","Males","3590"
"17","Basilicata","28","Females","3263"
"17","Basilicata","29","Total","6721"
"17","Basilicata","29","Males","3442"
"17","Basilicata","29","Females","3279"
"17","Basilicata","30","Total","6678"
"17","Basilicata","30","Males","3501"
"17","Basilicata","30","Females","3177"
"17","Basilicata","31","Total","6547"
"17","Basilicata","31","Males","3407"
"17","Basilicata","31","Females","3140"
"17","Basilicata","32","Total","6756"
"17","Basilicata","32","Males","3562"
"17","Basilicata","32","Females","3194"
"17","Basilicata","33","Total","6829"
"17","Basilicata","33","Males","3531"
"17","Basilicata","33","Females","3298"
"17","Basilicata","34","Total","6703"
"17","Basilicata","34","Males","3399"
"17","Basilicata","34","Females","3304"
"17","Basilicata","35","Total","6810"
"17","Basilicata","35","Males","3417"
"17","Basilicata","35","Females","3393"
"17","Basilicata","36","Total","6724"
"17","Basilicata","36","Males","3447"
"17","Basilicata","36","Females","3277"
"17","Basilicata","37","Total","6716"
"17","Basilicata","37","Males","3444"
"17","Basilicata","37","Females","3272"
"17","Basilicata","38","Total","6885"
"17","Basilicata","38","Males","3530"
"17","Basilicata","38","Females","3355"
"17","Basilicata","39","Total","7299"
"17","Basilicata","39","Males","3771"
"17","Basilicata","39","Females","3528"
"17","Basilicata","40","Total","7435"
"17","Basilicata","40","Males","3685"
"17","Basilicata","40","Females","3750"
"17","Basilicata","41","Total","7911"
"17","Basilicata","41","Males","4041"
"17","Basilicata","41","Females","3870"
"17","Basilicata","42","Total","8029"
"17","Basilicata","42","Males","3972"
"17","Basilicata","42","Females","4057"
"17","Basilicata","43","Total","8251"
"17","Basilicata","43","Males","4195"
"17","Basilicata","43","Females","4056"
"17","Basilicata","44","Total","8069"
"17","Basilicata","44","Males","4061"
"17","Basilicata","44","Females","4008"
"17","Basilicata","45","Total","8312"
"17","Basilicata","45","Males","4084"
"17","Basilicata","45","Females","4228"
"17","Basilicata","46","Total","8372"
"17","Basilicata","46","Males","4129"
"17","Basilicata","46","Females","4243"
"17","Basilicata","47","Total","8518"
"17","Basilicata","47","Males","4169"
"17","Basilicata","47","Females","4349"
"17","Basilicata","48","Total","8766"
"17","Basilicata","48","Males","4416"
"17","Basilicata","48","Females","4350"
"17","Basilicata","49","Total","8796"
"17","Basilicata","49","Males","4340"
"17","Basilicata","49","Females","4456"
"17","Basilicata","50","Total","9099"
"17","Basilicata","50","Males","4480"
"17","Basilicata","50","Females","4619"
"17","Basilicata","51","Total","8829"
"17","Basilicata","51","Males","4279"
"17","Basilicata","51","Females","4550"
"17","Basilicata","52","Total","8979"
"17","Basilicata","52","Males","4430"
"17","Basilicata","52","Females","4549"
"17","Basilicata","53","Total","9290"
"17","Basilicata","53","Males","4564"
"17","Basilicata","53","Females","4726"
"17","Basilicata","54","Total","8781"
"17","Basilicata","54","Males","4355"
"17","Basilicata","54","Females","4426"
"17","Basilicata","55","Total","8887"
"17","Basilicata","55","Males","4426"
"17","Basilicata","55","Females","4461"
"17","Basilicata","56","Total","8636"
"17","Basilicata","56","Males","4207"
"17","Basilicata","56","Females","4429"
"17","Basilicata","57","Total","8471"
"17","Basilicata","57","Males","4095"
"17","Basilicata","57","Females","4376"
"17","Basilicata","58","Total","8145"
"17","Basilicata","58","Males","3974"
"17","Basilicata","58","Females","4171"
"17","Basilicata","59","Total","7868"
"17","Basilicata","59","Males","3886"
"17","Basilicata","59","Females","3982"
"17","Basilicata","60","Total","7702"
"17","Basilicata","60","Males","3621"
"17","Basilicata","60","Females","4081"
"17","Basilicata","61","Total","7829"
"17","Basilicata","61","Males","3792"
"17","Basilicata","61","Females","4037"
"17","Basilicata","62","Total","7493"
"17","Basilicata","62","Males","3754"
"17","Basilicata","62","Females","3739"
"17","Basilicata","63","Total","7510"
"17","Basilicata","63","Males","3630"
"17","Basilicata","63","Females","3880"
"17","Basilicata","64","Total","6939"
"17","Basilicata","64","Males","3427"
"17","Basilicata","64","Females","3512"
"17","Basilicata","65","Total","6833"
"17","Basilicata","65","Males","3308"
"17","Basilicata","65","Females","3525"
"17","Basilicata","66","Total","6676"
"17","Basilicata","66","Males","3222"
"17","Basilicata","66","Females","3454"
"17","Basilicata","67","Total","6919"
"17","Basilicata","67","Males","3418"
"17","Basilicata","67","Females","3501"
"17","Basilicata","68","Total","6993"
"17","Basilicata","68","Males","3458"
"17","Basilicata","68","Females","3535"
"17","Basilicata","69","Total","7159"
"17","Basilicata","69","Males","3404"
"17","Basilicata","69","Females","3755"
"17","Basilicata","70","Total","6453"
"17","Basilicata","70","Males","3045"
"17","Basilicata","70","Females","3408"
"17","Basilicata","71","Total","5876"
"17","Basilicata","71","Males","2789"
"17","Basilicata","71","Females","3087"
"17","Basilicata","72","Total","4592"
"17","Basilicata","72","Males","2094"
"17","Basilicata","72","Females","2498"
"17","Basilicata","73","Total","4469"
"17","Basilicata","73","Males","2125"
"17","Basilicata","73","Females","2344"
"17","Basilicata","74","Total","4417"
"17","Basilicata","74","Males","2064"
"17","Basilicata","74","Females","2353"
"17","Basilicata","75","Total","4411"
"17","Basilicata","75","Males","1996"
"17","Basilicata","75","Females","2415"
"17","Basilicata","76","Total","4374"
"17","Basilicata","76","Males","1955"
"17","Basilicata","76","Females","2419"
"17","Basilicata","77","Total","5126"
"17","Basilicata","77","Males","2359"
"17","Basilicata","77","Females","2767"
"17","Basilicata","78","Total","5255"
"17","Basilicata","78","Males","2327"
"17","Basilicata","78","Females","2928"
"17","Basilicata","79","Total","4924"
"17","Basilicata","79","Males","2127"
"17","Basilicata","79","Females","2797"
"17","Basilicata","80","Total","4870"
"17","Basilicata","80","Males","2065"
"17","Basilicata","80","Females","2805"
"17","Basilicata","81","Total","4493"
"17","Basilicata","81","Males","1901"
"17","Basilicata","81","Females","2592"
"17","Basilicata","82","Total","4306"
"17","Basilicata","82","Males","1755"
"17","Basilicata","82","Females","2551"
"17","Basilicata","83","Total","4224"
"17","Basilicata","83","Males","1697"
"17","Basilicata","83","Females","2527"
"17","Basilicata","84","Total","3888"
"17","Basilicata","84","Males","1540"
"17","Basilicata","84","Females","2348"
"17","Basilicata","85","Total","3357"
"17","Basilicata","85","Males","1332"
"17","Basilicata","85","Females","2025"
"17","Basilicata","86","Total","3048"
"17","Basilicata","86","Males","1167"
"17","Basilicata","86","Females","1881"
"17","Basilicata","87","Total","2960"
"17","Basilicata","87","Males","1092"
"17","Basilicata","87","Females","1868"
"17","Basilicata","88","Total","2401"
"17","Basilicata","88","Males","886"
"17","Basilicata","88","Females","1515"
"17","Basilicata","89","Total","2050"
"17","Basilicata","89","Males","760"
"17","Basilicata","89","Females","1290"
"17","Basilicata","90","Total","1750"
"17","Basilicata","90","Males","622"
"17","Basilicata","90","Females","1128"
"17","Basilicata","91","Total","1407"
"17","Basilicata","91","Males","441"
"17","Basilicata","91","Females","966"
"17","Basilicata","92","Total","1072"
"17","Basilicata","92","Males","344"
"17","Basilicata","92","Females","728"
"17","Basilicata","93","Total","810"
"17","Basilicata","93","Males","274"
"17","Basilicata","93","Females","536"
"17","Basilicata","94","Total","690"
"17","Basilicata","94","Males","223"
"17","Basilicata","94","Females","467"
"17","Basilicata","95","Total","533"
"17","Basilicata","95","Males","161"
"17","Basilicata","95","Females","372"
"17","Basilicata","96","Total","394"
"17","Basilicata","96","Males","92"
"17","Basilicata","96","Females","302"
"17","Basilicata","97","Total","245"
"17","Basilicata","97","Males","64"
"17","Basilicata","97","Females","181"
"17","Basilicata","98","Total","115"
"17","Basilicata","98","Males","24"
"17","Basilicata","98","Females","91"
"17","Basilicata","99","Total","58"
"17","Basilicata","99","Males","11"
"17","Basilicata","99","Females","47"
"17","Basilicata","100 and over","Total","132"
"17","Basilicata","100 and over","Males","30"
"17","Basilicata","100 and over","Females","102"
"18","Calabria","0","Total","15480"
"18","Calabria","0","Males","7940"
"18","Calabria","0","Females","7540"
"18","Calabria","1","Total","15817"
"18","Calabria","1","Males","8142"
"18","Calabria","1","Females","7675"
"18","Calabria","2","Total","16034"
"18","Calabria","2","Males","8229"
"18","Calabria","2","Females","7805"
"18","Calabria","3","Total","16144"
"18","Calabria","3","Males","8346"
"18","Calabria","3","Females","7798"
"18","Calabria","4","Total","16215"
"18","Calabria","4","Males","8257"
"18","Calabria","4","Females","7958"
"18","Calabria","5","Total","16612"
"18","Calabria","5","Males","8606"
"18","Calabria","5","Females","8006"
"18","Calabria","6","Total","16815"
"18","Calabria","6","Males","8678"
"18","Calabria","6","Females","8137"
"18","Calabria","7","Total","17359"
"18","Calabria","7","Males","8853"
"18","Calabria","7","Females","8506"
"18","Calabria","8","Total","17593"
"18","Calabria","8","Males","9112"
"18","Calabria","8","Females","8481"
"18","Calabria","9","Total","17722"
"18","Calabria","9","Males","8941"
"18","Calabria","9","Females","8781"
"18","Calabria","10","Total","17813"
"18","Calabria","10","Males","9192"
"18","Calabria","10","Females","8621"
"18","Calabria","11","Total","18312"
"18","Calabria","11","Males","9488"
"18","Calabria","11","Females","8824"
"18","Calabria","12","Total","18159"
"18","Calabria","12","Males","9371"
"18","Calabria","12","Females","8788"
"18","Calabria","13","Total","18686"
"18","Calabria","13","Males","9665"
"18","Calabria","13","Females","9021"
"18","Calabria","14","Total","18764"
"18","Calabria","14","Males","9671"
"18","Calabria","14","Females","9093"
"18","Calabria","15","Total","18534"
"18","Calabria","15","Males","9613"
"18","Calabria","15","Females","8921"
"18","Calabria","16","Total","19297"
"18","Calabria","16","Males","9856"
"18","Calabria","16","Females","9441"
"18","Calabria","17","Total","19976"
"18","Calabria","17","Males","10396"
"18","Calabria","17","Females","9580"
"18","Calabria","18","Total","20165"
"18","Calabria","18","Males","10637"
"18","Calabria","18","Females","9528"
"18","Calabria","19","Total","20710"
"18","Calabria","19","Males","10852"
"18","Calabria","19","Females","9858"
"18","Calabria","20","Total","20397"
"18","Calabria","20","Males","10670"
"18","Calabria","20","Females","9727"
"18","Calabria","21","Total","21041"
"18","Calabria","21","Males","11040"
"18","Calabria","21","Females","10001"
"18","Calabria","22","Total","21459"
"18","Calabria","22","Males","11098"
"18","Calabria","22","Females","10361"
"18","Calabria","23","Total","21990"
"18","Calabria","23","Males","11463"
"18","Calabria","23","Females","10527"
"18","Calabria","24","Total","23098"
"18","Calabria","24","Males","11954"
"18","Calabria","24","Females","11144"
"18","Calabria","25","Total","23907"
"18","Calabria","25","Males","12189"
"18","Calabria","25","Females","11718"
"18","Calabria","26","Total","23784"
"18","Calabria","26","Males","12220"
"18","Calabria","26","Females","11564"
"18","Calabria","27","Total","24322"
"18","Calabria","27","Males","12549"
"18","Calabria","27","Females","11773"
"18","Calabria","28","Total","24653"
"18","Calabria","28","Males","12683"
"18","Calabria","28","Females","11970"
"18","Calabria","29","Total","25027"
"18","Calabria","29","Males","12807"
"18","Calabria","29","Females","12220"
"18","Calabria","30","Total","24519"
"18","Calabria","30","Males","12440"
"18","Calabria","30","Females","12079"
"18","Calabria","31","Total","24150"
"18","Calabria","31","Males","12324"
"18","Calabria","31","Females","11826"
"18","Calabria","32","Total","24123"
"18","Calabria","32","Males","12258"
"18","Calabria","32","Females","11865"
"18","Calabria","33","Total","24281"
"18","Calabria","33","Males","12532"
"18","Calabria","33","Females","11749"
"18","Calabria","34","Total","24103"
"18","Calabria","34","Males","12298"
"18","Calabria","34","Females","11805"
"18","Calabria","35","Total","24552"
"18","Calabria","35","Males","12343"
"18","Calabria","35","Females","12209"
"18","Calabria","36","Total","24409"
"18","Calabria","36","Males","12357"
"18","Calabria","36","Females","12052"
"18","Calabria","37","Total","24659"
"18","Calabria","37","Males","12457"
"18","Calabria","37","Females","12202"
"18","Calabria","38","Total","25178"
"18","Calabria","38","Males","12614"
"18","Calabria","38","Females","12564"
"18","Calabria","39","Total","25410"
"18","Calabria","39","Males","12819"
"18","Calabria","39","Females","12591"
"18","Calabria","40","Total","26071"
"18","Calabria","40","Males","12878"
"18","Calabria","40","Females","13193"
"18","Calabria","41","Total","27345"
"18","Calabria","41","Males","13603"
"18","Calabria","41","Females","13742"
"18","Calabria","42","Total","27122"
"18","Calabria","42","Males","13497"
"18","Calabria","42","Females","13625"
"18","Calabria","43","Total","27410"
"18","Calabria","43","Males","13469"
"18","Calabria","43","Females","13941"
"18","Calabria","44","Total","27371"
"18","Calabria","44","Males","13538"
"18","Calabria","44","Females","13833"
"18","Calabria","45","Total","27578"
"18","Calabria","45","Males","13422"
"18","Calabria","45","Females","14156"
"18","Calabria","46","Total","27979"
"18","Calabria","46","Males","13580"
"18","Calabria","46","Females","14399"
"18","Calabria","47","Total","27723"
"18","Calabria","47","Males","13469"
"18","Calabria","47","Females","14254"
"18","Calabria","48","Total","29245"
"18","Calabria","48","Males","14030"
"18","Calabria","48","Females","15215"
"18","Calabria","49","Total","28878"
"18","Calabria","49","Males","14000"
"18","Calabria","49","Females","14878"
"18","Calabria","50","Total","29144"
"18","Calabria","50","Males","14074"
"18","Calabria","50","Females","15070"
"18","Calabria","51","Total","29232"
"18","Calabria","51","Males","14050"
"18","Calabria","51","Females","15182"
"18","Calabria","52","Total","29000"
"18","Calabria","52","Males","14025"
"18","Calabria","52","Females","14975"
"18","Calabria","53","Total","30296"
"18","Calabria","53","Males","14647"
"18","Calabria","53","Females","15649"
"18","Calabria","54","Total","28632"
"18","Calabria","54","Males","13879"
"18","Calabria","54","Females","14753"
"18","Calabria","55","Total","28493"
"18","Calabria","55","Males","13725"
"18","Calabria","55","Females","14768"
"18","Calabria","56","Total","28252"
"18","Calabria","56","Males","13636"
"18","Calabria","56","Females","14616"
"18","Calabria","57","Total","27872"
"18","Calabria","57","Males","13499"
"18","Calabria","57","Females","14373"
"18","Calabria","58","Total","27180"
"18","Calabria","58","Males","13194"
"18","Calabria","58","Females","13986"
"18","Calabria","59","Total","25305"
"18","Calabria","59","Males","12283"
"18","Calabria","59","Females","13022"
"18","Calabria","60","Total","25969"
"18","Calabria","60","Males","12771"
"18","Calabria","60","Females","13198"
"18","Calabria","61","Total","25148"
"18","Calabria","61","Males","12238"
"18","Calabria","61","Females","12910"
"18","Calabria","62","Total","25001"
"18","Calabria","62","Males","12181"
"18","Calabria","62","Females","12820"
"18","Calabria","63","Total","24847"
"18","Calabria","63","Males","12176"
"18","Calabria","63","Females","12671"
"18","Calabria","64","Total","23359"
"18","Calabria","64","Males","11462"
"18","Calabria","64","Females","11897"
"18","Calabria","65","Total","22170"
"18","Calabria","65","Males","10848"
"18","Calabria","65","Females","11322"
"18","Calabria","66","Total","22563"
"18","Calabria","66","Males","10944"
"18","Calabria","66","Females","11619"
"18","Calabria","67","Total","22980"
"18","Calabria","67","Males","11187"
"18","Calabria","67","Females","11793"
"18","Calabria","68","Total","22960"
"18","Calabria","68","Males","11176"
"18","Calabria","68","Females","11784"
"18","Calabria","69","Total","23103"
"18","Calabria","69","Males","11113"
"18","Calabria","69","Females","11990"
"18","Calabria","70","Total","22418"
"18","Calabria","70","Males","10841"
"18","Calabria","70","Females","11577"
"18","Calabria","71","Total","20470"
"18","Calabria","71","Males","9815"
"18","Calabria","71","Females","10655"
"18","Calabria","72","Total","15846"
"18","Calabria","72","Males","7583"
"18","Calabria","72","Females","8263"
"18","Calabria","73","Total","15802"
"18","Calabria","73","Males","7619"
"18","Calabria","73","Females","8183"
"18","Calabria","74","Total","15617"
"18","Calabria","74","Males","7321"
"18","Calabria","74","Females","8296"
"18","Calabria","75","Total","15285"
"18","Calabria","75","Males","7162"
"18","Calabria","75","Females","8123"
"18","Calabria","76","Total","14638"
"18","Calabria","76","Males","6832"
"18","Calabria","76","Females","7806"
"18","Calabria","77","Total","16615"
"18","Calabria","77","Males","7623"
"18","Calabria","77","Females","8992"
"18","Calabria","78","Total","16050"
"18","Calabria","78","Males","7280"
"18","Calabria","78","Females","8770"
"18","Calabria","79","Total","14911"
"18","Calabria","79","Males","6534"
"18","Calabria","79","Females","8377"
"18","Calabria","80","Total","14024"
"18","Calabria","80","Males","6187"
"18","Calabria","80","Females","7837"
"18","Calabria","81","Total","13399"
"18","Calabria","81","Males","5669"
"18","Calabria","81","Females","7730"
"18","Calabria","82","Total","13111"
"18","Calabria","82","Males","5482"
"18","Calabria","82","Females","7629"
"18","Calabria","83","Total","12206"
"18","Calabria","83","Males","5035"
"18","Calabria","83","Females","7171"
"18","Calabria","84","Total","11701"
"18","Calabria","84","Males","4757"
"18","Calabria","84","Females","6944"
"18","Calabria","85","Total","10422"
"18","Calabria","85","Males","4021"
"18","Calabria","85","Females","6401"
"18","Calabria","86","Total","9308"
"18","Calabria","86","Males","3515"
"18","Calabria","86","Females","5793"
"18","Calabria","87","Total","8469"
"18","Calabria","87","Males","3136"
"18","Calabria","87","Females","5333"
"18","Calabria","88","Total","7069"
"18","Calabria","88","Males","2543"
"18","Calabria","88","Females","4526"
"18","Calabria","89","Total","5958"
"18","Calabria","89","Males","2090"
"18","Calabria","89","Females","3868"
"18","Calabria","90","Total","4947"
"18","Calabria","90","Males","1630"
"18","Calabria","90","Females","3317"
