"Region code","Region","Age","Sex","Population"
"16","Puglia","20","Females","20803"
"16","Puglia","21","Total","43818"
"16","Puglia","21","Males","22730"
"16","Puglia","21","Females","21088"
"16","Puglia","22","Total","43869"
"16","Puglia","22","Males","22760"
"16","Puglia","22","Females","21109"
"16","Puglia","23","Total","44474"
"16","Puglia","23","Males","22987"
"16","Puglia","23","Females","21487"
"16","Puglia","24","Total","45876"
"16","Puglia","24","Males","23689"
"16","Puglia","24","Females","22187"
"16","Puglia","25","Total","47930"
"16","Puglia","25","Males","24690"
"16","Puglia","25","Females","23240"
"17","Basilicata","15","Total","5434"
"17","Basilicata","15","Males","2799"
"17","Basilicata","15","Females","2635"
"17","Basilicata","16","Total","5475"
"17","Basilicata","16","Males","2881"
"17","Basilicata","16","Females","2594"
"17","Basilicata","17","Total","5713"
"17","Basilicata","17","Males","3036"
"17","Basilicata","17","Females","2677"
"17","Basilicata","18","Total","5779"
"17","Basilicata","18","Males","3028"
"17","Basilicata","18","Females","2751"
"17","Basilicata","19","Total","5835"
"17","Basilicata","19","Males","3158"
"17","Basilicata","19","Females","2677"
"17","Basilicata","20","Total","5814"
"17","Basilicata","20","Males","3068"
"17","Basilicata","20","Females","2746"
"17","Basilicata","21","Total","5908"
"17","Basilicata","21","Males","3128"
"17","Basilicata","21","Females","2780"
"17","Basilicata","22","Total","5997"
"17","Basilicata","22","Males","3150"
"17","Basilicata","22","Females","2847"
"17","Basilicata","23","Total","6162"
"17","Basilicata","23","Males","3187"
"17","Basilicata","23","Females","2975"
"17","Basilicata","24","Total","6377"
"17","Basilicata","24","Males","3346"
"17","Basilicata","24","Females","3031"
"17","Basilicata","25","Total","6849"
"17","Basilicata","25","Males","3540"
"17","Basilicata","25","Females","3309"
"18","Calabria","15","Total","18534"
"18","Calabria","15","Males","9613"
"18","Calabria","15","Females","8921"
"18","Calabria","16","Total","19297"
"18","Calabria","16","Males","9856"
"18","Calabria","16","Females","9441"
"18","Calabria","17","Total","19976"
"18","Calabria","17","Males","10396"
"18","Calabria","17","Females","9580"
"18","Calabria","18","Total","20165"
"18","Calabria","18","Males","10637"
"18","Calabria","18","Females","9528"
"18","Calabria","19","Total","20710"
"18","Calabria","19","Males","10852"
"18","Calabria","19","Females","9858"
"18","Calabria","20","Total","20397"
"18","Calabria","20","Males","10670"
"18","Calabria","20","Females","9727"
"18","Calabria","21","Total","21041"
"18","Calabria","21","Males","11040"
"18","Calabria","21","Females","10001"
"18","Calabria","22","Total","21459"
"18","Calabria","22","Males","11098"
