ITTER107,Region,Age,Males_value,Females_value,Population_value
ITF6,Calabria,58,13406,14312,27718
ITF6,Calabria,59,13099,13930,27029
ITF6,Calabria,60,12201,12940,25141
ITF6,Calabria,61,12700,13138,25838
ITF6,Calabria,62,12162,12845,25007
ITF6,Calabria,63,12098,12754,24852
ITF6,Calabria,64,12045,12561,24606
ITF6,Calabria,65,11379,11827,23206
ITF6,Calabria,66,10711,11234,21945
ITF6,Calabria,67,10835,11527,22362
ITF6,Calabria,68,11025,11691,22716
ITF6,Calabria,69,11013,11659,22672
ITF6,Calabria,70,10939,11862,22801
ITF6,Calabria,71,10619,11439,22058
ITF6,Calabria,72,9595,10506,20101
ITF6,Calabria,73,7401,8143,15544
ITF6,Calabria,74,7425,8027,15452
ITF6,Calabria,75,7059,8128,15187
ITF6,Calabria,76,6919,7986,14905
ITF6,Calabria,77,6546,7650,14196
ITF6,Calabria,78,7297,8772,16069
ITF6,Calabria,79,6935,8483,15418
ITF6,Calabria,80,6196,8120,14316
ITF6,Calabria,81,5809,7552,13361
ITF6,Calabria,82,5293,7415,12708
ITF6,Calabria,83,5095,7200,12295
ITF6,Calabria,84,4634,6733,11367
ITF6,Calabria,85,4346,6501,10847
ITF6,Calabria,86,3602,5903,9505
ITF6,Calabria,87,3091,5272,8363
ITF6,Calabria,88,2760,4788,7548
ITF6,Calabria,89,2178,3975,6153
ITF6,Calabria,90,1757,3330,5087
ITF6,Calabria,91,1340,2817,4157
ITF6,Calabria,92,1092,2368,3460
ITF6,Calabria,93,803,1888,2691
ITF6,Calabria,94,613,1510,2123
ITF6,Calabria,95,444,1140,1584
ITF6,Calabria,96,304,776,1080
ITF6,Calabria,97,193,596,789
ITF6,Calabria,98,156,439,595
ITF6,Calabria,99,49,210,259
ITF6,Calabria,100 and over,101,351,452
ITF6,Calabria,Total,937933,974088,1912021
ITG1,Sicilia,0,20191,19141,39332
ITG1,Sicilia,1,20891,19611,40502
ITG1,Sicilia,2,20766,19889,40655
ITG1,Sicilia,3,21595,20402,41997
ITG1,Sicilia,4,22103,20956,43059
ITG1,Sicilia,5,21758,20756,42514
ITG1,Sicilia,6,22805,21873,44678
ITG1,Sicilia,7,22871,21917,44788
ITG1,Sicilia,8,23617,22686,46303
ITG1,Sicilia,9,24337,23030,47367
ITG1,Sicilia,10,24706,23426,48132
ITG1,Sicilia,11,24500,23291,47791
ITG1,Sicilia,12,25370,23411,48781
ITG1,Sicilia,13,25645,24107,49752
ITG1,Sicilia,14,26086,24594,50680
ITG1,Sicilia,15,25978,24659,50637
ITG1,Sicilia,16,26126,24706,50832
ITG1,Sicilia,17,27179,25053,52232
ITG1,Sicilia,18,28801,25330,54131
ITG1,Sicilia,19,29211,26106,55317
ITG1,Sicilia,20,28454,25805,54259
ITG1,Sicilia,21,28345,25966,54311
ITG1,Sicilia,22,28323,26396,54719
ITG1,Sicilia,23,28466,26777,55243
ITG1,Sicilia,24,29205,27425,56630
ITG1,Sicilia,25,29881,28612,58493
ITG1,Sicilia,26,31058,29745,60803
ITG1,Sicilia,27,30411,29177,59588
ITG1,Sicilia,28,30605,29438,60043
ITG1,Sicilia,29,30346,29537,59883
ITG1,Sicilia,30,30505,29460,59965
ITG1,Sicilia,31,29558,28672,58230
ITG1,Sicilia,32,29543,28607,58150
ITG1,Sicilia,33,29460,29047,58507
ITG1,Sicilia,34,29904,29708,59612
ITG1,Sicilia,35,29548,29277,58825
ITG1,Sicilia,36,30383,30237,60620
ITG1,Sicilia,37,30213,30362,60575
ITG1,Sicilia,38,31369,31432,62801
ITG1,Sicilia,39,31498,31975,63473
ITG1,Sicilia,40,32473,32759,65232
ITG1,Sicilia,41,32745,33408,66153
ITG1,Sicilia,42,34474,34990,69464
ITG1,Sicilia,43,35248,35880,71128
ITG1,Sicilia,44,36231,37347,73578
ITG1,Sicilia,45,35466,36766,72232
ITG1,Sicilia,46,35584,36952,72536
ITG1,Sicilia,47,35999,38010,74009
ITG1,Sicilia,48,35483,37860,73343
ITG1,Sicilia,49,36932,38727,75659
ITG1,Sicilia,50,36293,38402,74695
ITG1,Sicilia,51,36661,38754,75415
ITG1,Sicilia,52,36248,38615,74863
ITG1,Sicilia,53,35841,38467,74308
ITG1,Sicilia,54,36958,39240,76198
ITG1,Sicilia,55,34808,37260,72068
ITG1,Sicilia,56,34445,37367,71812
ITG1,Sicilia,57,33507,36501,70008
ITG1,Sicilia,58,33364,36717,70081
ITG1,Sicilia,59,31902,34583,66485
ITG1,Sicilia,60,30649,33606,64255
ITG1,Sicilia,61,30517,33624,64141
ITG1,Sicilia,62,29653,32821,62474
ITG1,Sicilia,63,29830,32283,62113
ITG1,Sicilia,64,29082,32458,61540
ITG1,Sicilia,65,26878,29698,56576
ITG1,Sicilia,66,26415,29419,55834
ITG1,Sicilia,67,26292,28870,55162
ITG1,Sicilia,68,26826,29881,56707
ITG1,Sicilia,69,26711,30070,56781
ITG1,Sicilia,70,27466,30910,58376
ITG1,Sicilia,71,26767,30397,57164
ITG1,Sicilia,72,24069,27914,51983
ITG1,Sicilia,73,20243,23384,43627
ITG1,Sicilia,74,18993,22494,41487
ITG1,Sicilia,75,17771,21374,39145
ITG1,Sicilia,76,17104,21198,38302
ITG1,Sicilia,77,16707,21148,37855
ITG1,Sicilia,78,18433,23893,42326
ITG1,Sicilia,79,17311,22572,39883
ITG1,Sicilia,80,15803,21357,37160
ITG1,Sicilia,81,13649,18820,32469
ITG1,Sicilia,82,12758,17934,30692
ITG1,Sicilia,83,11883,17449,29332
ITG1,Sicilia,84,11142,16776,27918
ITG1,Sicilia,85,10094,15508,25602
ITG1,Sicilia,86,8228,13643,21871
ITG1,Sicilia,87,7269,12579,19848
ITG1,Sicilia,88,6664,12170,18834
ITG1,Sicilia,89,4890,9450,14340
ITG1,Sicilia,90,4034,8142,12176
ITG1,Sicilia,91,3139,6429,9568
ITG1,Sicilia,92,2412,5594,8006
ITG1,Sicilia,93,1786,4357,6143
ITG1,Sicilia,94,1329,3586,4915
ITG1,Sicilia,95,926,2477,3403
ITG1,Sicilia,96,650,1955,2605
ITG1,Sicilia,97,424,1272,1696
ITG1,Sicilia,98,267,939,1206
ITG1,Sicilia,99,129,450,579
ITG1,Sicilia,100 and over,187,790,977
ITG1,Sicilia,Total,2387653,2520895,4908548
ITG2,Sardegna,0,24927,23557,48484
ITG2,Sardegna,1,26056,24440,50496
ITG2,Sardegna,2,26157,24897,51054
ITG2,Sardegna,3,27304,25652,52956
ITG2,Sardegna,4,27903,26384,54287
ITG2,Sardegna,5,27741,26396,54137
ITG2,Sardegna,6,29136,27767,56903
ITG2,Sardegna,7,29467,28148,57615
ITG2,Sardegna,8,30476,29060,59536
ITG2,Sardegna,9,31265,29366,60631
ITG2,Sardegna,10,31554,29897,61451
ITG2,Sardegna,11,31290,29786,61076
ITG2,Sardegna,12,32330,29842,62172
ITG2,Sardegna,13,32650,30580,63230
ITG2,Sardegna,14,32971,30956,63927
ITG2,Sardegna,15,33102,31294,64396
ITG2,Sardegna,16,33062,31299,64361
ITG2,Sardegna,17,34308,31792,66100
ITG2,Sardegna,18,36389,32178,68567
ITG2,Sardegna,19,37046,32797,69843
ITG2,Sardegna,20,36113,32359,68472
ITG2,Sardegna,21,36015,32644,68659
ITG2,Sardegna,22,36160,33155,69315
ITG2,Sardegna,23,36481,33732,70213
ITG2,Sardegna,24,37233,34607,71840
ITG2,Sardegna,25,37993,36175,74168
ITG2,Sardegna,26,39520,37595,77115
ITG2,Sardegna,27,39153,37117,76270
ITG2,Sardegna,28,39550,37837,77387
ITG2,Sardegna,29,39306,37781,77087
ITG2,Sardegna,30,39491,37905,77396
ITG2,Sardegna,31,38577,37222,75799
ITG2,Sardegna,32,38508,37221,75729
ITG2,Sardegna,33,38835,37961,76796
ITG2,Sardegna,34,39515,38699,78214
ITG2,Sardegna,35,39208,38711,77919
ITG2,Sardegna,36,40696,40043,80739
ITG2,Sardegna,37,40356,40372,80728
ITG2,Sardegna,38,42134,41579,83713
ITG2,Sardegna,39,42162,42450,84612
ITG2,Sardegna,40,44303,44068,88371
ITG2,Sardegna,41,44803,44891,89694
ITG2,Sardegna,42,46876,47119,93995
ITG2,Sardegna,43,48261,48663,96924
ITG2,Sardegna,44,50029,50472,100501
ITG2,Sardegna,45,49187,49984,99171
ITG2,Sardegna,46,49056,50128,99184
ITG2,Sardegna,47,49151,51485,100636
ITG2,Sardegna,48,48721,50858,99579
ITG2,Sardegna,49,50477,52328,102805
ITG2,Sardegna,50,49318,51797,101115
ITG2,Sardegna,51,50231,52425,102656
ITG2,Sardegna,52,49826,52505,102331
ITG2,Sardegna,53,49462,52240,101702
ITG2,Sardegna,54,50824,53361,104185
ITG2,Sardegna,55,47845,50985,98830
ITG2,Sardegna,56,47159,50667,97826
ITG2,Sardegna,57,45904,49641,95545
ITG2,Sardegna,58,45579,49259,94838
ITG2,Sardegna,59,43741,46929,90670
ITG2,Sardegna,60,42246,45782,88028
ITG2,Sardegna,61,41997,45891,87888
ITG2,Sardegna,62,40912,44790,85702
ITG2,Sardegna,63,40752,43871,84623
ITG2,Sardegna,64,40167,44129,84296
ITG2,Sardegna,65,37430,40781,78211
ITG2,Sardegna,66,36712,40411,77123
ITG2,Sardegna,67,36311,39727,76038
ITG2,Sardegna,68,36935,40689,77624
ITG2,Sardegna,69,36501,40510,77011
ITG2,Sardegna,70,37245,41652,78897
ITG2,Sardegna,71,36096,40624,76720
ITG2,Sardegna,72,32847,37326,70173
ITG2,Sardegna,73,28198,32383,60581
ITG2,Sardegna,74,26607,31350,57957
ITG2,Sardegna,75,24793,30082,54875
ITG2,Sardegna,76,24289,29956,54245
ITG2,Sardegna,77,23158,29316,52474
ITG2,Sardegna,78,25408,32857,58265
ITG2,Sardegna,79,23783,30767,54550
ITG2,Sardegna,80,21343,28813,50156
ITG2,Sardegna,81,18577,25711,44288
ITG2,Sardegna,82,17370,24521,41891
ITG2,Sardegna,83,15761,23486,39247
ITG2,Sardegna,84,15095,22701,37796
ITG2,Sardegna,85,13648,21051,34699
ITG2,Sardegna,86,11171,18663,29834
ITG2,Sardegna,87,9862,16945,26807
ITG2,Sardegna,88,9033,16519,25552
ITG2,Sardegna,89,6708,13166,19874
ITG2,Sardegna,90,5545,11366,16911
ITG2,Sardegna,91,4260,9039,13299
ITG2,Sardegna,92,3375,7785,11160
ITG2,Sardegna,93,2431,5995,8426
ITG2,Sardegna,94,1830,4996,6826
ITG2,Sardegna,95,1321,3450,4771
ITG2,Sardegna,96,939,2709,3648
ITG2,Sardegna,97,597,1796,2393
ITG2,Sardegna,98,385,1353,1738
ITG2,Sardegna,99,198,672,870
ITG2,Sardegna,100 and over,276,1111,1387
ITG2,Sardegna,Total,3185005,3345800,6530805
