Region code,Region,Age,Sex,Population
ITDA,Trentino-Alto Adige/Südtirol,87,Females,3027
ITDA,Trentino-Alto Adige/Südtirol,88,Total,3798
ITDA,Trentino-Alto Adige/Südtirol,88,Males,1238
ITDA,Trentino-Alto Adige/Südtirol,88,Females,2560
ITDA,Trentino-Alto Adige/Südtirol,89,Total,3365
ITDA,Trentino-Alto Adige/Südtirol,89,Males,1080
ITDA,Trentino-Alto Adige/Südtirol,89,Females,2285
ITDA,Trentino-Alto Adige/Südtirol,90,Total,2869
ITDA,Trentino-Alto Adige/Südtirol,90,Males,867
ITDA,Trentino-Alto Adige/Südtirol,90,Females,2002
ITDA,Trentino-Alto Adige/Südtirol,91,Total,2399
ITDA,Trentino-Alto Adige/Südtirol,91,Males,676
ITDA,Trentino-Alto Adige/Südtirol,91,Females,1723
ITDA,Trentino-Alto Adige/Südtirol,92,Total,2011
ITDA,Trentino-Alto Adige/Südtirol,92,Males,531
ITDA,Trentino-Alto Adige/Südtirol,92,Females,1480
ITDA,Trentino-Alto Adige/Südtirol,93,Total,1609
ITDA,Trentino-Alto Adige/Südtirol,93,Males,381
ITDA,Trentino-Alto Adige/Südtirol,93,Females,1228
ITDA,Trentino-Alto Adige/Südtirol,94,Total,1421
ITDA,Trentino-Alto Adige/Südtirol,94,Males,312
ITDA,Trentino-Alto Adige/Südtirol,94,Females,1109
ITDA,Trentino-Alto Adige/Südtirol,95,Total,1091
ITDA,Trentino-Alto Adige/Südtirol,95,Males,230
ITDA,Trentino-Alto Adige/Südtirol,95,Females,861
ITDA,Trentino-Alto Adige/Südtirol,96,Total,716
ITDA,Trentino-Alto Adige/Südtirol,96,Males,141
ITDA,Trentino-Alto Adige/Südtirol,96,Females,575
ITDA,Trentino-Alto Adige/Südtirol,97,Total,532
ITDA,Trentino-Alto Adige/Südtirol,97,Males,103
ITDA,Trentino-Alto Adige/Südtirol,97,Females,429
ITDA,Trentino-Alto Adige/Südtirol,98,Total,249
ITDA,Trentino-Alto Adige/Südtirol,98,Males,41
ITDA,Trentino-Alto Adige/Südtirol,98,Females,208
ITDA,Trentino-Alto Adige/Südtirol,99,Total,103
ITDA,Trentino-Alto Adige/Südtirol,99,Males,11
ITDA,Trentino-Alto Adige/Südtirol,99,Females,92
ITDA,Trentino-Alto Adige/Südtirol,100 and over,Total,206
ITDA,Trentino-Alto Adige/Südtirol,100 and over,Males,32
ITDA,Trentino-Alto Adige/Südtirol,100 and over,Females,174
ITD3,Veneto,0,Total,36479
ITD3,Veneto,0,Males,18821
ITD3,Veneto,0,Females,17658
ITD3,Veneto,1,Total,37834
ITD3,Veneto,1,Males,19507
ITD3,Veneto,1,Females,18327
ITD3,Veneto,2,Total,38991
ITD3,Veneto,2,Males,19921
ITD3,Veneto,2,Females,19070
ITD3,Veneto,3,Total,40452
ITD3,Veneto,3,Males,20640
ITD3,Veneto,3,Females,19812
ITD3,Veneto,4,Total,41422
ITD3,Veneto,4,Males,21250
ITD3,Veneto,4,Females,20172
ITD3,Veneto,5,Total,43589
ITD3,Veneto,5,Males,22360
ITD3,Veneto,5,Females,21229
ITD3,Veneto,6,Total,44408
ITD3,Veneto,6,Males,22732
ITD3,Veneto,6,Females,21676
ITD3,Veneto,7,Total,45788
ITD3,Veneto,7,Males,23550
ITD3,Veneto,7,Females,22238
ITD3,Veneto,8,Total,46487
ITD3,Veneto,8,Males,23951
ITD3,Veneto,8,Females,22536
ITD3,Veneto,9,Total,47479
ITD3,Veneto,9,Males,24346
ITD3,Veneto,9,Females,23133
ITD3,Veneto,10,Total,46867
ITD3,Veneto,10,Males,23974
ITD3,Veneto,10,Females,22893
ITD3,Veneto,11,Total,46949
ITD3,Veneto,11,Males,24164
ITD3,Veneto,11,Females,22785
ITD3,Veneto,12,Total,46559
ITD3,Veneto,12,Males,24036
ITD3,Veneto,12,Females,22523
ITD3,Veneto,13,Total,47185
ITD3,Veneto,13,Males,24294
ITD3,Veneto,13,Females,22891
ITD3,Veneto,14,Total,46217
ITD3,Veneto,14,Males,23678
ITD3,Veneto,14,Females,22539
ITD3,Veneto,15,Total,45685
ITD3,Veneto,15,Males,23625
ITD3,Veneto,15,Females,22060
ITD3,Veneto,16,Total,45397
ITD3,Veneto,16,Males,23458
ITD3,Veneto,16,Females,21939
ITD3,Veneto,17,Total,47220
ITD3,Veneto,17,Males,24382
ITD3,Veneto,17,Females,22838
ITD3,Veneto,18,Total,46375
ITD3,Veneto,18,Males,23807
ITD3,Veneto,18,Females,22568
ITD3,Veneto,19,Total,46981
ITD3,Veneto,19,Males,24530
ITD3,Veneto,19,Females,22451
ITD3,Veneto,20,Total,46973
ITD3,Veneto,20,Males,24463
ITD3,Veneto,20,Females,22510
ITD3,Veneto,21,Total,46461
ITD3,Veneto,21,Males,24277
ITD3,Veneto,21,Females,22184
ITD3,Veneto,22,Total,45644
ITD3,Veneto,22,Males,23949
ITD3,Veneto,22,Females,21695
ITD3,Veneto,23,Total,45896
ITD3,Veneto,23,Males,23753
ITD3,Veneto,23,Females,22143
ITD3,Veneto,24,Total,46400
ITD3,Veneto,24,Males,23622
ITD3,Veneto,24,Females,22778
ITD3,Veneto,25,Total,48250
ITD3,Veneto,25,Males,24759
ITD3,Veneto,25,Females,23491
ITD3,Veneto,26,Total,48012
ITD3,Veneto,26,Males,24341
ITD3,Veneto,26,Females,23671
ITD3,Veneto,27,Total,49241
ITD3,Veneto,27,Males,25129
ITD3,Veneto,27,Females,24112
ITD3,Veneto,28,Total,48964
ITD3,Veneto,28,Males,24678
ITD3,Veneto,28,Females,24286
ITD3,Veneto,29,Total,50337
ITD3,Veneto,29,Males,25195
ITD3,Veneto,29,Females,25142
ITD3,Veneto,30,Total,48523
ITD3,Veneto,30,Males,24507
ITD3,Veneto,30,Females,24016
ITD3,Veneto,31,Total,49349
ITD3,Veneto,31,Males,24551
ITD3,Veneto,31,Females,24798
ITD3,Veneto,32,Total,52001
ITD3,Veneto,32,Males,25876
ITD3,Veneto,32,Females,26125
ITD3,Veneto,33,Total,52191
ITD3,Veneto,33,Males,25925
ITD3,Veneto,33,Females,26266
ITD3,Veneto,34,Total,53407
ITD3,Veneto,34,Males,26810
ITD3,Veneto,34,Females,26597
ITD3,Veneto,35,Total,55439
ITD3,Veneto,35,Males,27416
ITD3,Veneto,35,Females,28023
ITD3,Veneto,36,Total,56739
ITD3,Veneto,36,Males,28373
ITD3,Veneto,36,Females,28366
ITD3,Veneto,37,Total,58435
ITD3,Veneto,37,Males,29569
ITD3,Veneto,37,Females,28866
ITD3,Veneto,38,Total,61048
ITD3,Veneto,38,Males,30672
ITD3,Veneto,38,Females,30376
ITD3,Veneto,39,Total,65307
ITD3,Veneto,39,Males,32743
ITD3,Veneto,39,Females,32564
ITD3,Veneto,40,Total,67761
ITD3,Veneto,40,Males,33825
ITD3,Veneto,40,Females,33936
ITD3,Veneto,41,Total,71024
ITD3,Veneto,41,Males,35736
ITD3,Veneto,41,Females,35288
ITD3,Veneto,42,Total,74637
ITD3,Veneto,42,Males,37638
ITD3,Veneto,42,Females,36999
ITD3,Veneto,43,Total,79501
ITD3,Veneto,43,Males,40029
ITD3,Veneto,43,Females,39472
ITD3,Veneto,44,Total,78881
ITD3,Veneto,44,Males,39759
ITD3,Veneto,44,Females,39122
ITD3,Veneto,45,Total,80162
ITD3,Veneto,45,Males,40776
ITD3,Veneto,45,Females,39386
ITD3,Veneto,46,Total,81203
ITD3,Veneto,46,Males,40866
ITD3,Veneto,46,Females,40337
ITD3,Veneto,47,Total,81340
ITD3,Veneto,47,Males,41069
ITD3,Veneto,47,Females,40271
ITD3,Veneto,48,Total,83548
ITD3,Veneto,48,Males,42183
ITD3,Veneto,48,Females,41365
ITD3,Veneto,49,Total,82581
ITD3,Veneto,49,Males,41475
ITD3,Veneto,49,Females,41106
ITD3,Veneto,50,Total,83227
ITD3,Veneto,50,Males,41923
ITD3,Veneto,50,Females,41304
ITD3,Veneto,51,Total,83953
ITD3,Veneto,51,Males,42153
ITD3,Veneto,51,Females,41800
ITD3,Veneto,52,Total,83987
ITD3,Veneto,52,Males,42227
ITD3,Veneto,52,Females,41760
ITD3,Veneto,53,Total,84616
ITD3,Veneto,53,Males,42068
ITD3,Veneto,53,Females,42548
ITD3,Veneto,54,Total,79137
ITD3,Veneto,54,Males,39426
ITD3,Veneto,54,Females,39711
ITD3,Veneto,55,Total,76254
ITD3,Veneto,55,Males,37971
ITD3,Veneto,55,Females,38283
ITD3,Veneto,56,Total,74573
ITD3,Veneto,56,Males,36983
ITD3,Veneto,56,Females,37590
ITD3,Veneto,57,Total,70482
ITD3,Veneto,57,Males,34825
ITD3,Veneto,57,Females,35657
ITD3,Veneto,58,Total,70021
ITD3,Veneto,58,Males,34618
ITD3,Veneto,58,Females,35403
ITD3,Veneto,59,Total,65620
ITD3,Veneto,59,Males,32225
ITD3,Veneto,59,Females,33395
ITD3,Veneto,60,Total,64191
ITD3,Veneto,60,Males,31541
ITD3,Veneto,60,Females,32650
ITD3,Veneto,61,Total,63020
ITD3,Veneto,61,Males,30692
ITD3,Veneto,61,Females,32328
ITD3,Veneto,62,Total,60632
ITD3,Veneto,62,Males,29455
ITD3,Veneto,62,Females,31177
ITD3,Veneto,63,Total,59586
ITD3,Veneto,63,Males,29155
ITD3,Veneto,63,Females,30431
ITD3,Veneto,64,Total,57537
ITD3,Veneto,64,Males,28175
ITD3,Veneto,64,Females,29362
ITD3,Veneto,65,Total,56502
ITD3,Veneto,65,Males,27397
ITD3,Veneto,65,Females,29105
ITD3,Veneto,66,Total,55564
ITD3,Veneto,66,Males,27075
ITD3,Veneto,66,Females,28489
ITD3,Veneto,67,Total,57824
ITD3,Veneto,67,Males,27649
ITD3,Veneto,67,Females,30175
ITD3,Veneto,68,Total,56878
ITD3,Veneto,68,Males,27420
ITD3,Veneto,68,Females,29458
ITD3,Veneto,69,Total,58329
ITD3,Veneto,69,Males,27882
ITD3,Veneto,69,Females,30447
ITD3,Veneto,70,Total,56845
ITD3,Veneto,70,Males,27092
ITD3,Veneto,70,Females,29753
ITD3,Veneto,71,Total,61221
ITD3,Veneto,71,Males,29111
ITD3,Veneto,71,Females,32110
ITD3,Veneto,72,Total,41639
ITD3,Veneto,72,Males,19397
ITD3,Veneto,72,Females,22242
ITD3,Veneto,73,Total,47926
ITD3,Veneto,73,Males,22417
ITD3,Veneto,73,Females,25509
ITD3,Veneto,74,Total,48497
ITD3,Veneto,74,Males,22332
ITD3,Veneto,74,Females,26165
ITD3,Veneto,75,Total,46639
ITD3,Veneto,75,Males,21263
ITD3,Veneto,75,Females,25376
ITD3,Veneto,76,Total,45825
ITD3,Veneto,76,Males,20891
ITD3,Veneto,76,Females,24934
ITD3,Veneto,77,Total,47742
ITD3,Veneto,77,Males,21400
ITD3,Veneto,77,Females,26342
ITD3,Veneto,78,Total,46005
ITD3,Veneto,78,Males,20737
ITD3,Veneto,78,Females,25268
ITD3,Veneto,79,Total,43493
ITD3,Veneto,79,Males,18904
ITD3,Veneto,79,Females,24589
ITD3,Veneto,80,Total,38582
ITD3,Veneto,80,Males,16498
ITD3,Veneto,80,Females,22084
ITD3,Veneto,81,Total,34966
ITD3,Veneto,81,Males,14394
ITD3,Veneto,81,Females,20572
ITD3,Veneto,82,Total,34232
ITD3,Veneto,82,Males,14035
ITD3,Veneto,82,Females,20197
ITD3,Veneto,83,Total,31685
ITD3,Veneto,83,Males,12596
ITD3,Veneto,83,Females,19089
ITD3,Veneto,84,Total,27766
ITD3,Veneto,84,Males,10648
ITD3,Veneto,84,Females,17118
ITD3,Veneto,85,Total,25995
ITD3,Veneto,85,Males,9406
ITD3,Veneto,85,Females,16589
ITD3,Veneto,86,Total,23646
ITD3,Veneto,86,Males,8306
ITD3,Veneto,86,Females,15340
ITD3,Veneto,87,Total,22413
ITD3,Veneto,87,Males,7440
ITD3,Veneto,87,Females,14973
ITD3,Veneto,88,Total,18283
ITD3,Veneto,88,Males,5876
ITD3,Veneto,88,Females,12407
ITD3,Veneto,89,Total,16445
ITD3,Veneto,89,Males,4850
ITD3,Veneto,89,Females,11595
ITD3,Veneto,90,Total,14315
ITD3,Veneto,90,Males,4007
ITD3,Veneto,90,Females,10308
ITD3,Veneto,91,Total,11604
ITD3,Veneto,91,Males,3082
ITD3,Veneto,91,Females,8522
ITD3,Veneto,92,Total,9494
ITD3,Veneto,92,Males,2342
ITD3,Veneto,92,Females,7152
ITD3,Veneto,93,Total,7416
ITD3,Veneto,93,Males,1755
ITD3,Veneto,93,Females,5661
ITD3,Veneto,94,Total,6099
ITD3,Veneto,94,Males,1377
ITD3,Veneto,94,Females,4722
ITD3,Veneto,95,Total,4410
ITD3,Veneto,95,Males,912
ITD3,Veneto,95,Females,3498
ITD3,Veneto,96,Total,3196
ITD3,Veneto,96,Males,573
ITD3,Veneto,96,Females,2623
ITD3,Veneto,97,Total,2256
ITD3,Veneto,97,Males,386
ITD3,Veneto,97,Females,1870
ITD3,Veneto,98,Total,1009
ITD3,Veneto,98,Males,170
ITD3,Veneto,98,Females,839
ITD3,Veneto,99,Total,543
ITD3,Veneto,99,Males,98
ITD3,Veneto,99,Females,445
ITD3,Veneto,100 and over,Total,1197
ITD3,Veneto,100 and over,Males,155
ITD3,Veneto,100 and over,Females,1042
ITD4,Friuli-Venezia Giulia,0,Total,8115
ITD4,Friuli-Venezia Giulia,0,Males,4119
ITD4,Friuli-Venezia Giulia,0,Females,3996
ITD4,Friuli-Venezia Giulia,1,Total,8496
ITD4,Friuli-Venezia Giulia,1,Males,4377
ITD4,Friuli-Venezia Giulia,1,Females,4119
ITD4,Friuli-Venezia Giulia,2,Total,8591
ITD4,Friuli-Venezia Giulia,2,Males,4392
ITD4,Friuli-Venezia Giulia,2,Females,4199
ITD4,Friuli-Venezia Giulia,3,Total,9158
ITD4,Friuli-Venezia Giulia,3,Males,4751
ITD4,Friuli-Venezia Giulia,3,Females,4407
ITD4,Friuli-Venezia Giulia,4,Total,9365
ITD4,Friuli-Venezia Giulia,4,Males,4833
ITD4,Friuli-Venezia Giulia,4,Females,4532
ITD4,Friuli-Venezia Giulia,5,Total,9782
ITD4,Friuli-Venezia Giulia,5,Males,4969
ITD4,Friuli-Venezia Giulia,5,Females,4813
ITD4,Friuli-Venezia Giulia,6,Total,9956
ITD4,Friuli-Venezia Giulia,6,Males,5199
ITD4,Friuli-Venezia Giulia,6,Females,4757
ITD4,Friuli-Venezia Giulia,7,Total,10385
ITD4,Friuli-Venezia Giulia,7,Males,5322
ITD4,Friuli-Venezia Giulia,7,Females,5063
ITD4,Friuli-Venezia Giulia,8,Total,10510
ITD4,Friuli-Venezia Giulia,8,Males,5355
ITD4,Friuli-Venezia Giulia,8,Females,5155
ITD4,Friuli-Venezia Giulia,9,Total,10459
ITD4,Friuli-Venezia Giulia,9,Males,5417
ITD4,Friuli-Venezia Giulia,9,Females,5042
ITD4,Friuli-Venezia Giulia,10,Total,10655
ITD4,Friuli-Venezia Giulia,10,Males,5410
ITD4,Friuli-Venezia Giulia,10,Females,5245
ITD4,Friuli-Venezia Giulia,11,Total,10639
ITD4,Friuli-Venezia Giulia,11,Males,5412
ITD4,Friuli-Venezia Giulia,11,Females,5227
ITD4,Friuli-Venezia Giulia,12,Total,10422
ITD4,Friuli-Venezia Giulia,12,Males,5411
ITD4,Friuli-Venezia Giulia,12,Females,5011
ITD4,Friuli-Venezia Giulia,13,Total,10486
ITD4,Friuli-Venezia Giulia,13,Males,5319
ITD4,Friuli-Venezia Giulia,13,Females,5167
ITD4,Friuli-Venezia Giulia,14,Total,10421
ITD4,Friuli-Venezia Giulia,14,Males,5423
ITD4,Friuli-Venezia Giulia,14,Females,4998
ITD4,Friuli-Venezia Giulia,15,Total,10287
ITD4,Friuli-Venezia Giulia,15,Males,5285
ITD4,Friuli-Venezia Giulia,15,Females,5002
ITD4,Friuli-Venezia Giulia,16,Total,10424
ITD4,Friuli-Venezia Giulia,16,Males,5419
ITD4,Friuli-Venezia Giulia,16,Females,5005
ITD4,Friuli-Venezia Giulia,17,Total,10699
ITD4,Friuli-Venezia Giulia,17,Males,5502
ITD4,Friuli-Venezia Giulia,17,Females,5197
ITD4,Friuli-Venezia Giulia,18,Total,10321
ITD4,Friuli-Venezia Giulia,18,Males,5384
ITD4,Friuli-Venezia Giulia,18,Females,4937
ITD4,Friuli-Venezia Giulia,19,Total,10438
ITD4,Friuli-Venezia Giulia,19,Males,5491
ITD4,Friuli-Venezia Giulia,19,Females,4947
ITD4,Friuli-Venezia Giulia,20,Total,10292
ITD4,Friuli-Venezia Giulia,20,Males,5403
ITD4,Friuli-Venezia Giulia,20,Females,4889
ITD4,Friuli-Venezia Giulia,21,Total,10590
ITD4,Friuli-Venezia Giulia,21,Males,5585
ITD4,Friuli-Venezia Giulia,21,Females,5005
ITD4,Friuli-Venezia Giulia,22,Total,10238
ITD4,Friuli-Venezia Giulia,22,Males,5376
ITD4,Friuli-Venezia Giulia,22,Females,4862
ITD4,Friuli-Venezia Giulia,23,Total,10290
ITD4,Friuli-Venezia Giulia,23,Males,5359
ITD4,Friuli-Venezia Giulia,23,Females,4931
ITD4,Friuli-Venezia Giulia,24,Total,10523
ITD4,Friuli-Venezia Giulia,24,Males,5498
ITD4,Friuli-Venezia Giulia,24,Females,5025
ITD4,Friuli-Venezia Giulia,25,Total,11182
ITD4,Friuli-Venezia Giulia,25,Males,5790
ITD4,Friuli-Venezia Giulia,25,Females,5392
ITD4,Friuli-Venezia Giulia,26,Total,11149
ITD4,Friuli-Venezia Giulia,26,Males,5663
ITD4,Friuli-Venezia Giulia,26,Females,5486
ITD4,Friuli-Venezia Giulia,27,Total,11432
ITD4,Friuli-Venezia Giulia,27,Males,5865
ITD4,Friuli-Venezia Giulia,27,Females,5567
ITD4,Friuli-Venezia Giulia,28,Total,11460
ITD4,Friuli-Venezia Giulia,28,Males,5872
ITD4,Friuli-Venezia Giulia,28,Females,5588
ITD4,Friuli-Venezia Giulia,29,Total,11833
ITD4,Friuli-Venezia Giulia,29,Males,6021
ITD4,Friuli-Venezia Giulia,29,Females,5812
ITD4,Friuli-Venezia Giulia,30,Total,11299
ITD4,Friuli-Venezia Giulia,30,Males,5682
ITD4,Friuli-Venezia Giulia,30,Females,5617
ITD4,Friuli-Venezia Giulia,31,Total,11693
ITD4,Friuli-Venezia Giulia,31,Males,5919
ITD4,Friuli-Venezia Giulia,31,Females,5774
ITD4,Friuli-Venezia Giulia,32,Total,12256
ITD4,Friuli-Venezia Giulia,32,Males,6135
ITD4,Friuli-Venezia Giulia,32,Females,6121
ITD4,Friuli-Venezia Giulia,33,Total,12458
ITD4,Friuli-Venezia Giulia,33,Males,6386
ITD4,Friuli-Venezia Giulia,33,Females,6072
ITD4,Friuli-Venezia Giulia,34,Total,12547
ITD4,Friuli-Venezia Giulia,34,Males,6410
ITD4,Friuli-Venezia Giulia,34,Females,6137
ITD4,Friuli-Venezia Giulia,35,Total,13308
ITD4,Friuli-Venezia Giulia,35,Males,6781
ITD4,Friuli-Venezia Giulia,35,Females,6527
ITD4,Friuli-Venezia Giulia,36,Total,13388
ITD4,Friuli-Venezia Giulia,36,Males,6874
ITD4,Friuli-Venezia Giulia,36,Females,6514
ITD4,Friuli-Venezia Giulia,37,Total,13849
ITD4,Friuli-Venezia Giulia,37,Males,7061
ITD4,Friuli-Venezia Giulia,37,Females,6788
ITD4,Friuli-Venezia Giulia,38,Total,14298
ITD4,Friuli-Venezia Giulia,38,Males,7349
ITD4,Friuli-Venezia Giulia,38,Females,6949
ITD4,Friuli-Venezia Giulia,39,Total,15596
ITD4,Friuli-Venezia Giulia,39,Males,8003
ITD4,Friuli-Venezia Giulia,39,Females,7593
ITD4,Friuli-Venezia Giulia,40,Total,15809
ITD4,Friuli-Venezia Giulia,40,Males,8045
ITD4,Friuli-Venezia Giulia,40,Females,7764
ITD4,Friuli-Venezia Giulia,41,Total,16799
ITD4,Friuli-Venezia Giulia,41,Males,8397
ITD4,Friuli-Venezia Giulia,41,Females,8402
ITD4,Friuli-Venezia Giulia,42,Total,17779
ITD4,Friuli-Venezia Giulia,42,Males,8982
ITD4,Friuli-Venezia Giulia,42,Females,8797
ITD4,Friuli-Venezia Giulia,43,Total,19239
ITD4,Friuli-Venezia Giulia,43,Males,9712
ITD4,Friuli-Venezia Giulia,43,Females,9527
ITD4,Friuli-Venezia Giulia,44,Total,19074
ITD4,Friuli-Venezia Giulia,44,Males,9496
ITD4,Friuli-Venezia Giulia,44,Females,9578
ITD4,Friuli-Venezia Giulia,45,Total,19715
ITD4,Friuli-Venezia Giulia,45,Males,9899
ITD4,Friuli-Venezia Giulia,45,Females,9816
ITD4,Friuli-Venezia Giulia,46,Total,19746
ITD4,Friuli-Venezia Giulia,46,Males,9854
ITD4,Friuli-Venezia Giulia,46,Females,9892
ITD4,Friuli-Venezia Giulia,47,Total,19925
ITD4,Friuli-Venezia Giulia,47,Males,9846
ITD4,Friuli-Venezia Giulia,47,Females,10079
ITD4,Friuli-Venezia Giulia,48,Total,20104
ITD4,Friuli-Venezia Giulia,48,Males,10133
ITD4,Friuli-Venezia Giulia,48,Females,9971
ITD4,Friuli-Venezia Giulia,49,Total,19984
ITD4,Friuli-Venezia Giulia,49,Males,10097
ITD4,Friuli-Venezia Giulia,49,Females,9887
ITD4,Friuli-Venezia Giulia,50,Total,20246
ITD4,Friuli-Venezia Giulia,50,Males,10043
ITD4,Friuli-Venezia Giulia,50,Females,10203
ITD4,Friuli-Venezia Giulia,51,Total,20266
ITD4,Friuli-Venezia Giulia,51,Males,10069
ITD4,Friuli-Venezia Giulia,51,Females,10197
ITD4,Friuli-Venezia Giulia,52,Total,20534
ITD4,Friuli-Venezia Giulia,52,Males,10296
ITD4,Friuli-Venezia Giulia,52,Females,10238
ITD4,Friuli-Venezia Giulia,53,Total,20922
ITD4,Friuli-Venezia Giulia,53,Males,10471
ITD4,Friuli-Venezia Giulia,53,Females,10451
ITD4,Friuli-Venezia Giulia,54,Total,19796
ITD4,Friuli-Venezia Giulia,54,Males,9762
ITD4,Friuli-Venezia Giulia,54,Females,10034
ITD4,Friuli-Venezia Giulia,55,Total,18725
ITD4,Friuli-Venezia Giulia,55,Males,9341
ITD4,Friuli-Venezia Giulia,55,Females,9384
ITD4,Friuli-Venezia Giulia,56,Total,18256
ITD4,Friuli-Venezia Giulia,56,Males,9161
ITD4,Friuli-Venezia Giulia,56,Females,9095
ITD4,Friuli-Venezia Giulia,57,Total,17672
ITD4,Friuli-Venezia Giulia,57,Males,8870
ITD4,Friuli-Venezia Giulia,57,Females,8802
ITD4,Friuli-Venezia Giulia,58,Total,17489
ITD4,Friuli-Venezia Giulia,58,Males,8646
ITD4,Friuli-Venezia Giulia,58,Females,8843
ITD4,Friuli-Venezia Giulia,59,Total,16447
ITD4,Friuli-Venezia Giulia,59,Males,7980
ITD4,Friuli-Venezia Giulia,59,Females,8467
ITD4,Friuli-Venezia Giulia,60,Total,16097
ITD4,Friuli-Venezia Giulia,60,Males,7776
ITD4,Friuli-Venezia Giulia,60,Females,8321
ITD4,Friuli-Venezia Giulia,61,Total,15906
ITD4,Friuli-Venezia Giulia,61,Males,7789
ITD4,Friuli-Venezia Giulia,61,Females,8117
ITD4,Friuli-Venezia Giulia,62,Total,15557
ITD4,Friuli-Venezia Giulia,62,Males,7594
ITD4,Friuli-Venezia Giulia,62,Females,7963
ITD4,Friuli-Venezia Giulia,63,Total,15336
ITD4,Friuli-Venezia Giulia,63,Males,7381
ITD4,Friuli-Venezia Giulia,63,Females,7955
ITD4,Friuli-Venezia Giulia,64,Total,15214
ITD4,Friuli-Venezia Giulia,64,Males,7268
ITD4,Friuli-Venezia Giulia,64,Females,7946
ITD4,Friuli-Venezia Giulia,65,Total,15008
ITD4,Friuli-Venezia Giulia,65,Males,7049
ITD4,Friuli-Venezia Giulia,65,Females,7959
ITD4,Friuli-Venezia Giulia,66,Total,14875
ITD4,Friuli-Venezia Giulia,66,Males,7031
ITD4,Friuli-Venezia Giulia,66,Females,7844
ITD4,Friuli-Venezia Giulia,67,Total,15789
ITD4,Friuli-Venezia Giulia,67,Males,7479
ITD4,Friuli-Venezia Giulia,67,Females,8310
ITD4,Friuli-Venezia Giulia,68,Total,15554
ITD4,Friuli-Venezia Giulia,68,Males,7392
ITD4,Friuli-Venezia Giulia,68,Females,8162
ITD4,Friuli-Venezia Giulia,69,Total,16519
ITD4,Friuli-Venezia Giulia,69,Males,7881
ITD4,Friuli-Venezia Giulia,69,Females,8638
ITD4,Friuli-Venezia Giulia,70,Total,16475
ITD4,Friuli-Venezia Giulia,70,Males,7690
ITD4,Friuli-Venezia Giulia,70,Females,8785
ITD4,Friuli-Venezia Giulia,71,Total,17265
ITD4,Friuli-Venezia Giulia,71,Males,8183
ITD4,Friuli-Venezia Giulia,71,Females,9082
ITD4,Friuli-Venezia Giulia,72,Total,11746
ITD4,Friuli-Venezia Giulia,72,Males,5557
ITD4,Friuli-Venezia Giulia,72,Females,6189
ITD4,Friuli-Venezia Giulia,73,Total,13982
ITD4,Friuli-Venezia Giulia,73,Males,6487
ITD4,Friuli-Venezia Giulia,73,Females,7495
ITD4,Friuli-Venezia Giulia,74,Total,13615
ITD4,Friuli-Venezia Giulia,74,Males,6322
ITD4,Friuli-Venezia Giulia,74,Females,7293
ITD4,Friuli-Venezia Giulia,75,Total,13606
ITD4,Friuli-Venezia Giulia,75,Males,6132
ITD4,Friuli-Venezia Giulia,75,Females,7474
ITD4,Friuli-Venezia Giulia,76,Total,13633
ITD4,Friuli-Venezia Giulia,76,Males,6182
ITD4,Friuli-Venezia Giulia,76,Females,7451
ITD4,Friuli-Venezia Giulia,77,Total,14207
ITD4,Friuli-Venezia Giulia,77,Males,6393
ITD4,Friuli-Venezia Giulia,77,Females,7814
ITD4,Friuli-Venezia Giulia,78,Total,13346
ITD4,Friuli-Venezia Giulia,78,Males,5887
ITD4,Friuli-Venezia Giulia,78,Females,7459
ITD4,Friuli-Venezia Giulia,79,Total,12528
ITD4,Friuli-Venezia Giulia,79,Males,5444
ITD4,Friuli-Venezia Giulia,79,Females,7084
ITD4,Friuli-Venezia Giulia,80,Total,11254
ITD4,Friuli-Venezia Giulia,80,Males,4842
ITD4,Friuli-Venezia Giulia,80,Females,6412
ITD4,Friuli-Venezia Giulia,81,Total,10048
ITD4,Friuli-Venezia Giulia,81,Males,4115
ITD4,Friuli-Venezia Giulia,81,Females,5933
ITD4,Friuli-Venezia Giulia,82,Total,9537
ITD4,Friuli-Venezia Giulia,82,Males,3859
ITD4,Friuli-Venezia Giulia,82,Females,5678
ITD4,Friuli-Venezia Giulia,83,Total,8491
ITD4,Friuli-Venezia Giulia,83,Males,3242
ITD4,Friuli-Venezia Giulia,83,Females,5249
ITD4,Friuli-Venezia Giulia,84,Total,7818
ITD4,Friuli-Venezia Giulia,84,Males,2981
ITD4,Friuli-Venezia Giulia,84,Females,4837
ITD4,Friuli-Venezia Giulia,85,Total,7244
ITD4,Friuli-Venezia Giulia,85,Males,2617
ITD4,Friuli-Venezia Giulia,85,Females,4627
ITD4,Friuli-Venezia Giulia,86,Total,6574
ITD4,Friuli-Venezia Giulia,86,Males,2289
ITD4,Friuli-Venezia Giulia,86,Females,4285
ITD4,Friuli-Venezia Giulia,87,Total,6445
ITD4,Friuli-Venezia Giulia,87,Males,2125
ITD4,Friuli-Venezia Giulia,87,Females,4320
ITD4,Friuli-Venezia Giulia,88,Total,5364
ITD4,Friuli-Venezia Giulia,88,Males,1692
ITD4,Friuli-Venezia Giulia,88,Females,3672
ITD4,Friuli-Venezia Giulia,89,Total,4657
ITD4,Friuli-Venezia Giulia,89,Males,1405
ITD4,Friuli-Venezia Giulia,89,Females,3252
